Entity_Name,Entity_Type,Year,Quarter,registeredUser,State
737102,Pincode,2021,2,19098,sikkim
737134,Pincode,2021,2,17409,sikkim
737132,Pincode,2021,2,14618,sikkim
737126,Pincode,2021,2,13159,sikkim
737135,Pincode,2021,2,12879,sikkim
737113,Pincode,2021,2,9970,sikkim
737121,Pincode,2021,2,8689,sikkim
737120,Pincode,2021,2,7948,sikkim
737103,Pincode,2021,2,6915,sikkim
east,District,2021,2,99077,sikkim
south,District,2021,2,35900,sikkim
west,District,2021,2,22352,sikkim
north,District,2021,2,14411,sikkim
737101,Pincode,2021,1,25663,sikkim
737102,Pincode,2021,1,17843,sikkim
737134,Pincode,2021,1,16236,sikkim
737132,Pincode,2021,1,13649,sikkim
737126,Pincode,2021,1,12273,sikkim
737135,Pincode,2021,1,12017,sikkim
737113,Pincode,2021,1,9258,sikkim
737121,Pincode,2021,1,8095,sikkim
737120,Pincode,2021,1,7423,sikkim
737103,Pincode,2021,1,6443,sikkim
east,District,2021,1,92502,sikkim
south,District,2021,1,33490,sikkim
west,District,2021,1,20769,sikkim
north,District,2021,1,13452,sikkim
737101,Pincode,2021,4,31343,sikkim
737102,Pincode,2021,4,21810,sikkim
737134,Pincode,2021,4,20001,sikkim
737132,Pincode,2021,4,16715,sikkim
737126,Pincode,2021,4,15175,sikkim
737135,Pincode,2021,4,14764,sikkim
737113,Pincode,2021,4,11524,sikkim
737121,Pincode,2021,4,10012,sikkim
737120,Pincode,2021,4,9245,sikkim
737103,Pincode,2021,4,7965,sikkim
east,District,2021,4,113537,sikkim
south,District,2021,4,41311,sikkim
west,District,2021,4,25834,sikkim
north,District,2021,4,16725,sikkim
452001,Pincode,2018,3,67243,madhya-pradesh
452010,Pincode,2018,3,63537,madhya-pradesh
455001,Pincode,2018,3,61117,madhya-pradesh
482002,Pincode,2018,3,60999,madhya-pradesh
462001,Pincode,2018,3,43609,madhya-pradesh
482001,Pincode,2018,3,43593,madhya-pradesh
457001,Pincode,2018,3,41975,madhya-pradesh
480001,Pincode,2018,3,40061,madhya-pradesh
452016,Pincode,2018,3,39967,madhya-pradesh
485001,Pincode,2018,3,39351,madhya-pradesh
indore,District,2018,3,585621,madhya-pradesh
bhopal,District,2018,3,474192,madhya-pradesh
gwalior,District,2018,3,236305,madhya-pradesh
jabalpur,District,2018,3,193535,madhya-pradesh
ujjain,District,2018,3,143770,madhya-pradesh
sagar,District,2018,3,128283,madhya-pradesh
rewa,District,2018,3,125803,madhya-pradesh
dhar,District,2018,3,110726,madhya-pradesh
chhindwara,District,2018,3,109266,madhya-pradesh
dewas,District,2018,3,105774,madhya-pradesh
452001,Pincode,2018,2,55837,madhya-pradesh
452010,Pincode,2018,2,52677,madhya-pradesh
455001,Pincode,2018,2,50091,madhya-pradesh
482002,Pincode,2018,2,49877,madhya-pradesh
462001,Pincode,2018,2,36311,madhya-pradesh
482001,Pincode,2018,2,35303,madhya-pradesh
457001,Pincode,2018,2,33608,madhya-pradesh
452016,Pincode,2018,2,32883,madhya-pradesh
480001,Pincode,2018,2,32800,madhya-pradesh
485001,Pincode,2018,2,32316,madhya-pradesh
indore,District,2018,2,479904,madhya-pradesh
bhopal,District,2018,2,398498,madhya-pradesh
gwalior,District,2018,2,193605,madhya-pradesh
jabalpur,District,2018,2,155624,madhya-pradesh
ujjain,District,2018,2,113216,madhya-pradesh
rewa,District,2018,2,100661,madhya-pradesh
sagar,District,2018,2,100623,madhya-pradesh
chhindwara,District,2018,2,87704,madhya-pradesh
dhar,District,2018,2,86280,madhya-pradesh
dewas,District,2018,2,84342,madhya-pradesh
452001,Pincode,2018,1,42977,madhya-pradesh
452010,Pincode,2018,1,40850,madhya-pradesh
455001,Pincode,2018,1,37899,madhya-pradesh
482002,Pincode,2018,1,37645,madhya-pradesh
462001,Pincode,2018,1,27351,madhya-pradesh
482001,Pincode,2018,1,26665,madhya-pradesh
452016,Pincode,2018,1,25256,madhya-pradesh
457001,Pincode,2018,1,24909,madhya-pradesh
485001,Pincode,2018,1,24806,madhya-pradesh
462022,Pincode,2018,1,24661,madhya-pradesh
indore,District,2018,1,366977,madhya-pradesh
bhopal,District,2018,1,307312,madhya-pradesh
gwalior,District,2018,1,142453,madhya-pradesh
jabalpur,District,2018,1,115953,madhya-pradesh
ujjain,District,2018,1,84441,madhya-pradesh
rewa,District,2018,1,73336,madhya-pradesh
sagar,District,2018,1,72857,madhya-pradesh
chhindwara,District,2018,1,65005,madhya-pradesh
dhar,District,2018,1,63440,madhya-pradesh
dewas,District,2018,1,62902,madhya-pradesh
452001,Pincode,2018,4,81206,madhya-pradesh
482002,Pincode,2018,4,77791,madhya-pradesh
452010,Pincode,2018,4,76811,madhya-pradesh
455001,Pincode,2018,4,73952,madhya-pradesh
462001,Pincode,2018,4,54496,madhya-pradesh
482001,Pincode,2018,4,54390,madhya-pradesh
457001,Pincode,2018,4,51238,madhya-pradesh
480001,Pincode,2018,4,50803,madhya-pradesh
485001,Pincode,2018,4,50329,madhya-pradesh
452016,Pincode,2018,4,48626,madhya-pradesh
indore,District,2018,4,712479,madhya-pradesh
bhopal,District,2018,4,571518,madhya-pradesh
gwalior,District,2018,4,284894,madhya-pradesh
jabalpur,District,2018,4,248495,madhya-pradesh
ujjain,District,2018,4,177894,madhya-pradesh
sagar,District,2018,4,162788,madhya-pradesh
rewa,District,2018,4,160024,madhya-pradesh
chhindwara,District,2018,4,139301,madhya-pradesh
dhar,District,2018,4,137501,madhya-pradesh
satna,District,2018,4,133865,madhya-pradesh
482002,Pincode,2023,2,328764,madhya-pradesh
455001,Pincode,2023,2,299405,madhya-pradesh
452001,Pincode,2023,2,298290,madhya-pradesh
452010,Pincode,2023,2,276442,madhya-pradesh
457001,Pincode,2023,2,243148,madhya-pradesh
462001,Pincode,2023,2,242442,madhya-pradesh
482001,Pincode,2023,2,222664,madhya-pradesh
480001,Pincode,2023,2,220177,madhya-pradesh
474001,Pincode,2023,2,208417,madhya-pradesh
485001,Pincode,2023,2,207361,madhya-pradesh
indore,District,2023,2,2883610,madhya-pradesh
bhopal,District,2023,2,2179557,madhya-pradesh
gwalior,District,2023,2,1168513,madhya-pradesh
jabalpur,District,2023,2,1065846,madhya-pradesh
ujjain,District,2023,2,868546,madhya-pradesh
sagar,District,2023,2,730094,madhya-pradesh
dhar,District,2023,2,710181,madhya-pradesh
rewa,District,2023,2,680100,madhya-pradesh
chhindwara,District,2023,2,670155,madhya-pradesh
satna,District,2023,2,623076,madhya-pradesh
482002,Pincode,2023,1,317133,madhya-pradesh
452001,Pincode,2023,1,288286,madhya-pradesh
455001,Pincode,2023,1,287746,madhya-pradesh
452010,Pincode,2023,1,266938,madhya-pradesh
462001,Pincode,2023,1,233726,madhya-pradesh
457001,Pincode,2023,1,233495,madhya-pradesh
482001,Pincode,2023,1,215070,madhya-pradesh
480001,Pincode,2023,1,211859,madhya-pradesh
474001,Pincode,2023,1,200550,madhya-pradesh
485001,Pincode,2023,1,199604,madhya-pradesh
indore,District,2023,1,2780295,madhya-pradesh
bhopal,District,2023,1,2101098,madhya-pradesh
gwalior,District,2023,1,1123707,madhya-pradesh
jabalpur,District,2023,1,1025803,madhya-pradesh
ujjain,District,2023,1,832451,madhya-pradesh
sagar,District,2023,1,699722,madhya-pradesh
dhar,District,2023,1,679569,madhya-pradesh
rewa,District,2023,1,651354,madhya-pradesh
chhindwara,District,2023,1,642022,madhya-pradesh
satna,District,2023,1,596769,madhya-pradesh
482002,Pincode,2022,3,288913,madhya-pradesh
452001,Pincode,2022,3,263235,madhya-pradesh
455001,Pincode,2022,3,262081,madhya-pradesh
452010,Pincode,2022,3,243950,madhya-pradesh
462001,Pincode,2022,3,212978,madhya-pradesh
457001,Pincode,2022,3,212433,madhya-pradesh
482001,Pincode,2022,3,196282,madhya-pradesh
480001,Pincode,2022,3,193259,madhya-pradesh
474001,Pincode,2022,3,182361,madhya-pradesh
485001,Pincode,2022,3,181296,madhya-pradesh
indore,District,2022,3,2537328,madhya-pradesh
bhopal,District,2022,3,1915532,madhya-pradesh
gwalior,District,2022,3,1022539,madhya-pradesh
jabalpur,District,2022,3,935649,madhya-pradesh
ujjain,District,2022,3,758373,madhya-pradesh
sagar,District,2022,3,638100,madhya-pradesh
dhar,District,2022,3,618777,madhya-pradesh
rewa,District,2022,3,594588,madhya-pradesh
chhindwara,District,2022,3,587412,madhya-pradesh
satna,District,2022,3,544011,madhya-pradesh
482002,Pincode,2022,2,274815,madhya-pradesh
452001,Pincode,2022,2,250461,madhya-pradesh
455001,Pincode,2022,2,248656,madhya-pradesh
452010,Pincode,2022,2,232223,madhya-pradesh
462001,Pincode,2022,2,202395,madhya-pradesh
457001,Pincode,2022,2,201497,madhya-pradesh
482001,Pincode,2022,2,186815,madhya-pradesh
480001,Pincode,2022,2,183624,madhya-pradesh
474001,Pincode,2022,2,173002,madhya-pradesh
485001,Pincode,2022,2,172044,madhya-pradesh
indore,District,2022,2,2412576,madhya-pradesh
bhopal,District,2022,2,1820625,madhya-pradesh
gwalior,District,2022,2,970340,madhya-pradesh
jabalpur,District,2022,2,889518,madhya-pradesh
ujjain,District,2022,2,719339,madhya-pradesh
sagar,District,2022,2,605733,madhya-pradesh
dhar,District,2022,2,586670,madhya-pradesh
rewa,District,2022,2,564327,madhya-pradesh
chhindwara,District,2022,2,557958,madhya-pradesh
satna,District,2022,2,516107,madhya-pradesh
482002,Pincode,2022,1,261115,madhya-pradesh
452001,Pincode,2022,1,238296,madhya-pradesh
455001,Pincode,2022,1,235768,madhya-pradesh
452010,Pincode,2022,1,220888,madhya-pradesh
462001,Pincode,2022,1,192336,madhya-pradesh
457001,Pincode,2022,1,190837,madhya-pradesh
482001,Pincode,2022,1,177586,madhya-pradesh
480001,Pincode,2022,1,174161,madhya-pradesh
474001,Pincode,2022,1,164039,madhya-pradesh
485001,Pincode,2022,1,163020,madhya-pradesh
indore,District,2022,1,2291709,madhya-pradesh
bhopal,District,2022,1,1729248,madhya-pradesh
gwalior,District,2022,1,919789,madhya-pradesh
jabalpur,District,2022,1,844191,madhya-pradesh
ujjain,District,2022,1,680599,madhya-pradesh
sagar,District,2022,1,573791,madhya-pradesh
dhar,District,2022,1,554545,madhya-pradesh
rewa,District,2022,1,533627,madhya-pradesh
chhindwara,District,2022,1,528140,madhya-pradesh
satna,District,2022,1,488378,madhya-pradesh
482002,Pincode,2022,4,303133,madhya-pradesh
452001,Pincode,2022,4,276072,madhya-pradesh
455001,Pincode,2022,4,274876,madhya-pradesh
452010,Pincode,2022,4,255626,madhya-pradesh
462001,Pincode,2022,4,223606,madhya-pradesh
457001,Pincode,2022,4,223077,madhya-pradesh
482001,Pincode,2022,4,205810,madhya-pradesh
480001,Pincode,2022,4,202602,madhya-pradesh
474001,Pincode,2022,4,191690,madhya-pradesh
485001,Pincode,2022,4,190477,madhya-pradesh
indore,District,2022,4,2660518,madhya-pradesh
bhopal,District,2022,4,2009655,madhya-pradesh
gwalior,District,2022,4,1073648,madhya-pradesh
jabalpur,District,2022,4,980428,madhya-pradesh
ujjain,District,2022,4,794711,madhya-pradesh
sagar,District,2022,4,667526,madhya-pradesh
dhar,District,2022,4,648535,madhya-pradesh
rewa,District,2022,4,622122,madhya-pradesh
chhindwara,District,2022,4,613456,madhya-pradesh
satna,District,2022,4,569320,madhya-pradesh
482002,Pincode,2020,3,173274,madhya-pradesh
452001,Pincode,2020,3,162767,madhya-pradesh
455001,Pincode,2020,3,155823,madhya-pradesh
452010,Pincode,2020,3,149318,madhya-pradesh
462001,Pincode,2020,3,127166,madhya-pradesh
457001,Pincode,2020,3,122974,madhya-pradesh
482001,Pincode,2020,3,119294,madhya-pradesh
480001,Pincode,2020,3,114237,madhya-pradesh
485001,Pincode,2020,3,107317,madhya-pradesh
452016,Pincode,2020,3,107084,madhya-pradesh
indore,District,2020,3,1524036,madhya-pradesh
bhopal,District,2020,3,1162000,madhya-pradesh
gwalior,District,2020,3,603096,madhya-pradesh
jabalpur,District,2020,3,555235,madhya-pradesh
ujjain,District,2020,3,436068,madhya-pradesh
sagar,District,2020,3,368745,madhya-pradesh
dhar,District,2020,3,346394,madhya-pradesh
rewa,District,2020,3,343897,madhya-pradesh
chhindwara,District,2020,3,336306,madhya-pradesh
satna,District,2020,3,311884,madhya-pradesh
482002,Pincode,2020,2,158954,madhya-pradesh
452001,Pincode,2020,2,153695,madhya-pradesh
455001,Pincode,2020,2,144023,madhya-pradesh
452010,Pincode,2020,2,139367,madhya-pradesh
462001,Pincode,2020,2,116167,madhya-pradesh
457001,Pincode,2020,2,111581,madhya-pradesh
482001,Pincode,2020,2,110268,madhya-pradesh
480001,Pincode,2020,2,104519,madhya-pradesh
452016,Pincode,2020,2,98532,madhya-pradesh
485001,Pincode,2020,2,98080,madhya-pradesh
indore,District,2020,2,1410157,madhya-pradesh
bhopal,District,2020,2,1080094,madhya-pradesh
gwalior,District,2020,2,554377,madhya-pradesh
jabalpur,District,2020,2,507707,madhya-pradesh
ujjain,District,2020,2,395028,madhya-pradesh
sagar,District,2020,2,333878,madhya-pradesh
rewa,District,2020,2,313486,madhya-pradesh
dhar,District,2020,2,310389,madhya-pradesh
chhindwara,District,2020,2,302791,madhya-pradesh
satna,District,2020,2,281414,madhya-pradesh
482002,Pincode,2020,1,146207,madhya-pradesh
452001,Pincode,2020,1,144699,madhya-pradesh
455001,Pincode,2020,1,130830,madhya-pradesh
452010,Pincode,2020,1,129645,madhya-pradesh
462001,Pincode,2020,1,106091,madhya-pradesh
482001,Pincode,2020,1,101513,madhya-pradesh
457001,Pincode,2020,1,98886,madhya-pradesh
480001,Pincode,2020,1,94636,madhya-pradesh
485001,Pincode,2020,1,90615,madhya-pradesh
452016,Pincode,2020,1,89460,madhya-pradesh
indore,District,2020,1,1287857,madhya-pradesh
bhopal,District,2020,1,1003288,madhya-pradesh
gwalior,District,2020,1,506221,madhya-pradesh
jabalpur,District,2020,1,462069,madhya-pradesh
ujjain,District,2020,1,349476,madhya-pradesh
sagar,District,2020,1,299753,madhya-pradesh
rewa,District,2020,1,285832,madhya-pradesh
dhar,District,2020,1,270891,madhya-pradesh
chhindwara,District,2020,1,268008,madhya-pradesh
satna,District,2020,1,253988,madhya-pradesh
482002,Pincode,2020,4,188460,madhya-pradesh
452001,Pincode,2020,4,173333,madhya-pradesh
455001,Pincode,2020,4,167885,madhya-pradesh
452010,Pincode,2020,4,160146,madhya-pradesh
462001,Pincode,2020,4,138574,madhya-pradesh
457001,Pincode,2020,4,134427,madhya-pradesh
482001,Pincode,2020,4,128730,madhya-pradesh
480001,Pincode,2020,4,124525,madhya-pradesh
474001,Pincode,2020,4,116379,madhya-pradesh
452016,Pincode,2020,4,116281,madhya-pradesh
indore,District,2020,4,1645564,madhya-pradesh
bhopal,District,2020,4,1249343,madhya-pradesh
gwalior,District,2020,4,652985,madhya-pradesh
jabalpur,District,2020,4,604034,madhya-pradesh
ujjain,District,2020,4,475637,madhya-pradesh
sagar,District,2020,4,402006,madhya-pradesh
dhar,District,2020,4,382523,madhya-pradesh
rewa,District,2020,4,374099,madhya-pradesh
chhindwara,District,2020,4,370027,madhya-pradesh
satna,District,2020,4,340632,madhya-pradesh
452001,Pincode,2019,3,122796,madhya-pradesh
482002,Pincode,2019,3,119882,madhya-pradesh
452010,Pincode,2019,3,110196,madhya-pradesh
455001,Pincode,2019,3,109090,madhya-pradesh
462001,Pincode,2019,3,85889,madhya-pradesh
482001,Pincode,2019,3,85035,madhya-pradesh
457001,Pincode,2019,3,80045,madhya-pradesh
480001,Pincode,2019,3,77495,madhya-pradesh
485001,Pincode,2019,3,74626,madhya-pradesh
452016,Pincode,2019,3,73956,madhya-pradesh
indore,District,2019,3,1071598,madhya-pradesh
bhopal,District,2019,3,846170,madhya-pradesh
gwalior,District,2019,3,417846,madhya-pradesh
jabalpur,District,2019,3,380209,madhya-pradesh
ujjain,District,2019,3,280589,madhya-pradesh
sagar,District,2019,3,243729,madhya-pradesh
rewa,District,2019,3,232367,madhya-pradesh
chhindwara,District,2019,3,214945,madhya-pradesh
dhar,District,2019,3,214712,madhya-pradesh
satna,District,2019,3,203019,madhya-pradesh
452001,Pincode,2019,2,108587,madhya-pradesh
482002,Pincode,2019,2,104846,madhya-pradesh
452010,Pincode,2019,2,99616,madhya-pradesh
455001,Pincode,2019,2,98265,madhya-pradesh
462001,Pincode,2019,2,75250,madhya-pradesh
482001,Pincode,2019,2,74711,madhya-pradesh
457001,Pincode,2019,2,70728,madhya-pradesh
480001,Pincode,2019,2,69139,madhya-pradesh
485001,Pincode,2019,2,66578,madhya-pradesh
452016,Pincode,2019,2,65634,madhya-pradesh
indore,District,2019,2,955207,madhya-pradesh
bhopal,District,2019,2,756839,madhya-pradesh
gwalior,District,2019,2,373367,madhya-pradesh
jabalpur,District,2019,2,336963,madhya-pradesh
ujjain,District,2019,2,247033,madhya-pradesh
sagar,District,2019,2,219328,madhya-pradesh
rewa,District,2019,2,211420,madhya-pradesh
chhindwara,District,2019,2,192226,madhya-pradesh
dhar,District,2019,2,190659,madhya-pradesh
satna,District,2019,2,182176,madhya-pradesh
452001,Pincode,2019,1,94894,madhya-pradesh
482002,Pincode,2019,1,92148,madhya-pradesh
452010,Pincode,2019,1,89541,madhya-pradesh
455001,Pincode,2019,1,87837,madhya-pradesh
462001,Pincode,2019,1,65450,madhya-pradesh
482001,Pincode,2019,1,64389,madhya-pradesh
457001,Pincode,2019,1,61687,madhya-pradesh
480001,Pincode,2019,1,60744,madhya-pradesh
485001,Pincode,2019,1,59332,madhya-pradesh
452016,Pincode,2019,1,57554,madhya-pradesh
indore,District,2019,1,844465,madhya-pradesh
bhopal,District,2019,1,670417,madhya-pradesh
gwalior,District,2019,1,331504,madhya-pradesh
jabalpur,District,2019,1,295042,madhya-pradesh
ujjain,District,2019,1,214818,madhya-pradesh
sagar,District,2019,1,194467,madhya-pradesh
rewa,District,2019,1,188803,madhya-pradesh
chhindwara,District,2019,1,168633,madhya-pradesh
dhar,District,2019,1,166663,madhya-pradesh
satna,District,2019,1,160954,madhya-pradesh
452001,Pincode,2019,4,134323,madhya-pradesh
482002,Pincode,2019,4,134193,madhya-pradesh
452010,Pincode,2019,4,120352,madhya-pradesh
455001,Pincode,2019,4,120057,madhya-pradesh
462001,Pincode,2019,4,96155,madhya-pradesh
482001,Pincode,2019,4,93550,madhya-pradesh
457001,Pincode,2019,4,89121,madhya-pradesh
480001,Pincode,2019,4,85991,madhya-pradesh
485001,Pincode,2019,4,82766,madhya-pradesh
452016,Pincode,2019,4,81668,madhya-pradesh
indore,District,2019,4,1181500,madhya-pradesh
bhopal,District,2019,4,926576,madhya-pradesh
gwalior,District,2019,4,461960,madhya-pradesh
jabalpur,District,2019,4,422786,madhya-pradesh
ujjain,District,2019,4,314250,madhya-pradesh
sagar,District,2019,4,272650,madhya-pradesh
rewa,District,2019,4,260351,madhya-pradesh
dhar,District,2019,4,242108,madhya-pradesh
chhindwara,District,2019,4,240962,madhya-pradesh
satna,District,2019,4,228680,madhya-pradesh
482002,Pincode,2021,3,231582,madhya-pradesh
452001,Pincode,2021,3,211664,madhya-pradesh
455001,Pincode,2021,3,207599,madhya-pradesh
452010,Pincode,2021,3,196173,madhya-pradesh
462001,Pincode,2021,3,170393,madhya-pradesh
457001,Pincode,2021,3,167859,madhya-pradesh
482001,Pincode,2021,3,157536,madhya-pradesh
480001,Pincode,2021,3,153878,madhya-pradesh
474001,Pincode,2021,3,144518,madhya-pradesh
485001,Pincode,2021,3,143700,madhya-pradesh
indore,District,2021,3,2028266,madhya-pradesh
bhopal,District,2021,3,1531544,madhya-pradesh
gwalior,District,2021,3,809887,madhya-pradesh
jabalpur,District,2021,3,745631,madhya-pradesh
ujjain,District,2021,3,596195,madhya-pradesh
sagar,District,2021,3,501819,madhya-pradesh
dhar,District,2021,3,483901,madhya-pradesh
rewa,District,2021,3,466895,madhya-pradesh
chhindwara,District,2021,3,462834,madhya-pradesh
satna,District,2021,3,426929,madhya-pradesh
482002,Pincode,2021,2,216522,madhya-pradesh
452001,Pincode,2021,2,198059,madhya-pradesh
455001,Pincode,2021,2,193208,madhya-pradesh
452010,Pincode,2021,2,183345,madhya-pradesh
462001,Pincode,2021,2,159236,madhya-pradesh
457001,Pincode,2021,2,155865,madhya-pradesh
482001,Pincode,2021,2,147363,madhya-pradesh
480001,Pincode,2021,2,143414,madhya-pradesh
474001,Pincode,2021,2,134469,madhya-pradesh
485001,Pincode,2021,2,133879,madhya-pradesh
indore,District,2021,2,1892259,madhya-pradesh
bhopal,District,2021,2,1431127,madhya-pradesh
gwalior,District,2021,2,753172,madhya-pradesh
jabalpur,District,2021,2,695130,madhya-pradesh
ujjain,District,2021,2,552204,madhya-pradesh
sagar,District,2021,2,464791,madhya-pradesh
dhar,District,2021,2,447074,madhya-pradesh
rewa,District,2021,2,432682,madhya-pradesh
chhindwara,District,2021,2,428800,madhya-pradesh
satna,District,2021,2,395440,madhya-pradesh
482002,Pincode,2021,1,202915,madhya-pradesh
